Subject,Trial,Block,Orientation,Luminance,SOA,RT,Error
13,15,3,present,absent,-0.05,285.597,-12.1111
13,17,3,present,present,-0.05,159.993,3.9605
13,18,3,present,absent,0,253.593,-9.5202
13,19,3,absent,absent,0.15,313.593,-0.8678
13,21,3,present,present,0.05,225.597,1.7714
13,22,3,absent,present,0.15,211.196,-0.0723
13,23,3,absent,absent,0,183.997,-1.5122
13,24,3,present,present,0.05,268.79,-4.6736
13,25,3,absent,absent,-0.05,144.797,2.7733
13,26,3,absent,absent,-0.15,199.991,2.9517
13,27,3,present,absent,-0.15,216.79,2.3536
13,29,3,absent,present,-0.05,160.797,6.6371
13,30,3,absent,present,0,319.997,1.3719
13,33,3,absent,present,0,221.586,-0.6612
13,34,3,present,present,-0.15,150.397,2.4883
13,35,3,absent,absent,0,198.395,5.2954
13,36,3,absent,present,0.05,259.995,-4.8176
13,38,3,absent,present,0.05,263.996,5.4493
13,39,3,present,present,0.15,183.199,1.4799
13,40,3,present,present,0,195.993,-1.4795
13,41,3,absent,present,-0.15,218.4,5.2361
13,43,3,absent,absent,-0.05,191.194,-2.4194
13,44,3,present,absent,0,176.794,-3.3936
13,45,3,absent,present,0.15,210.396,-5.1951
13,46,3,present,present,0.05,271.192,2.4298
13,47,3,absent,absent,0.15,319.994,2.6017
13,48,3,absent,present,0.15,247.195,-5.6806
13,50,3,absent,absent,-0.15,294.394,5.1473
13,51,3,present,absent,0,258.393,-8.2908
13,52,3,present,present,0,212.79,5.4043
13,53,3,absent,present,0,209.595,2.6506
13,54,3,present,present,0.05,317.596,1.7832
13,55,3,absent,absent,-0.05,175.192,0.6279
13,56,3,absent,present,-0.05,168.794,6.1864
13,59,3,present,absent,-0.15,291.991,2.8032
13,60,3,present,absent,-0.15,272.792,2.6996
13,61,3,present,present,0.05,240.793,-8.9158
13,62,3,present,present,-0.15,192.799,18.4046
13,63,3,present,absent,0.05,209.598,-9.1459
13,64,3,absent,present,0.15,221.598,-0.6824
13,65,3,present,present,0.05,188.003,0.1718
13,66,3,absent,present,-0.15,193.599,0.3738
13,67,3,present,present,-0.05,205.592,4.105
13,68,3,absent,present,0.05,396.794,-3.0871
13,69,3,present,absent,0,255.185,-4.1163
13,70,3,absent,present,0.05,232.798,0.5431
13,71,3,present,present,0.15,252.786,-4.9165
13,72,3,present,present,0.15,187.197,3.6498
13,73,3,absent,present,0,189.579,4.1787
13,74,3,absent,present,-0.05,149.601,8.9771
13,75,3,present,absent,-0.15,268.001,1.1608
13,76,3,present,present,0.05,190.392,0.4054
13,77,3,absent,absent,0.05,261.592,-1.0502
13,78,3,absent,present,0.05,201.597,-8.0497
13,79,3,absent,present,-0.15,226.4,4.3362
13,80,3,present,present,0.15,195.19,0.7482
13,81,3,present,absent,0.15,196.796,1.2318
13,82,3,absent,present,0.15,298.393,1.6615
13,83,3,absent,absent,-0.05,168.799,1.9299
13,84,3,present,absent,-0.15,184.794,-3.0581
13,85,3,present,absent,0,186.393,4.1855
13,86,3,absent,absent,0,307.194,-4.2683
13,87,3,present,absent,0,185.598,-0.0678
13,88,3,absent,present,-0.15,193.591,-0.2502
13,89,3,absent,absent,-0.05,211.991,-8.4898
13,90,3,present,absent,0,284.798,-1.7505
13,91,3,absent,absent,0,191.196,-0.6581
13,92,3,present,present,-0.05,231.99,3.389
13,93,3,absent,absent,0.05,215.199,2.2022
13,94,3,present,absent,-0.05,191.199,1.8429
13,95,3,present,absent,0.15,207.997,0.1775
13,96,3,present,present,-0.15,206.394,4.3491
13,97,3,present,present,0.15,515.185,-1.1141
13,98,3,absent,present,0.15,407.989,0.5835
13,100,3,absent,absent,0.05,283.19,0.2847
13,101,3,absent,absent,-0.05,303.991,-3.926
13,102,3,present,absent,0,164.795,1.8712
13,103,3,present,present,-0.05,198.405,12.0651
13,104,3,absent,present,-0.15,238.396,3.7947
13,105,3,present,absent,0,191.991,15.5502
13,106,3,absent,absent,0.05,200.797,0.179
13,107,3,absent,present,0.05,318.379,-2.3485
13,108,3,absent,absent,0.05,289.593,-2.8515
13,109,3,present,absent,-0.05,256.792,4.8674
13,110,3,absent,present,-0.15,196.796,3.7593
13,111,3,absent,present,0.15,264.796,2.0558
13,113,3,absent,present,-0.05,210.396,-1.2509
13,115,3,absent,present,-0.15,191.201,2.8154
13,116,3,absent,present,0.05,242.394,-7.4732
13,117,3,absent,present,0.15,196.797,2.2475
13,118,3,absent,absent,0,219.993,3.9383
13,119,3,absent,present,-0.05,182.398,-1.5254
13,120,3,present,absent,0.15,266.394,-1.9207
13,122,3,absent,present,-0.05,211.992,2.4083
13,123,3,absent,present,0,166.394,1.0844
13,124,3,absent,absent,-0.15,230.398,4.3524
13,125,3,present,present,-0.15,321.593,3.4362
13,126,3,absent,absent,0.05,298.396,1.0706
13,127,3,present,present,-0.15,210.394,5.649
13,128,3,absent,absent,0,230.391,1.0674
13,129,3,present,present,0.05,283.191,4.2955
13,130,3,present,absent,-0.15,183.196,-0.3044
13,131,3,present,absent,0.05,252.783,5.334
13,132,3,absent,absent,0.05,189.597,-0.4075
13,133,3,absent,present,0,203.995,2.1923
13,134,3,present,absent,0,240.791,1.4093
13,135,3,present,absent,0.15,387.993,1.215
13,136,3,present,absent,-0.15,192.796,12.007
13,138,3,absent,present,0.05,373.594,-6.5104
13,140,3,present,present,0,251.998,-2.8103
13,141,3,absent,present,0.05,265.605,-6.4976
13,142,3,present,absent,0,307.196,-3.5316
13,144,3,present,absent,-0.05,224.798,3.9587
13,145,3,present,absent,0.05,287.998,-5.1572
13,146,3,present,present,0,184.793,10.2079
13,147,3,absent,present,-0.15,187.995,7.9037
13,148,3,absent,absent,-0.15,299.993,-2.2304
13,149,3,present,present,0.05,222.394,-1.6408
13,150,3,absent,present,-0.15,211.996,8.9609
13,151,3,absent,present,0,226.393,15.2837
13,152,3,present,present,0.15,451.991,1.0269
13,154,3,absent,present,0.15,284.79,-5.7847
13,155,3,absent,present,-0.05,191.996,-0.6009
13,156,3,present,present,-0.05,153.588,15.7082
13,157,3,absent,absent,0.15,206.398,-0.9697
13,158,3,present,absent,-0.05,174.399,4.4382
13,159,3,present,present,-0.15,303.994,-3.389
13,163,3,present,present,-0.05,155.995,16.0643
13,164,3,absent,present,0.15,262.394,3.1441
13,165,3,present,absent,0,239.195,10.7125
13,166,3,present,absent,0,191.194,-2.7485
13,167,3,present,present,-0.05,169.584,7.5251
13,170,3,present,absent,0,374.389,-2.8718
13,173,3,present,present,0.05,207.195,8.8398
13,174,3,absent,present,0.05,231.192,-0.8999
13,175,3,present,present,0,196.796,-3.4383
13,176,3,absent,absent,-0.05,180.802,-1.4553
13,177,3,absent,present,0.15,308.794,-0.3581
13,179,3,absent,absent,0.05,320.798,0.1853
13,180,3,absent,present,-0.05,220.793,15.9717
13,2,4,present,present,0.15,190.396,12.9834
13,3,4,present,absent,0.05,211.992,3.0887
13,4,4,absent,present,0.05,183.996,-4.8205
13,5,4,present,absent,0.05,283.993,2.238
13,6,4,absent,absent,-0.05,254.395,-1.1757
13,7,4,present,present,0,170.393,-0.6077
13,8,4,absent,absent,0,182.391,-1.5582
13,9,4,present,absent,-0.05,228,-2.5861
13,10,4,present,present,-0.15,167.994,3.4215
13,12,4,present,absent,-0.15,178.396,5.6665
13,13,4,absent,absent,-0.05,175.198,-3.1843
13,14,4,absent,absent,0.05,208.002,-5.9645
13,15,4,present,absent,0.05,204.792,-0.983
13,17,4,present,absent,-0.15,176.792,0.4991
13,18,4,absent,absent,0.05,196.786,-1.6212
13,22,4,present,absent,0,160,6.7443
13,23,4,absent,present,-0.05,168.801,1.5475
13,24,4,absent,absent,0.15,215.992,-3.2406
13,25,4,absent,absent,-0.05,273.593,-2.2801
13,27,4,present,present,0,355.193,1.439
13,28,4,present,absent,0.05,266.396,0.9285
13,29,4,present,present,0.05,279.999,1.1533
13,30,4,present,present,0.05,169.603,6.4041
13,31,4,absent,present,-0.05,317.601,0.429
13,32,4,present,present,0.05,245.592,-0.242
13,34,4,present,absent,0.15,275.197,-3.7958
13,35,4,present,absent,-0.05,187.197,-1.0826
13,36,4,present,present,0,192.795,0.5194
13,37,4,present,absent,-0.05,170.393,1.09
13,38,4,present,absent,0.05,244.796,6.1903
13,39,4,present,present,0.05,249.589,-8.8377
13,40,4,absent,present,0.15,251.995,5.1645
13,41,4,present,absent,-0.15,231.997,-3.1457
13,42,4,absent,present,0.05,218.392,0.1407
13,44,4,absent,present,0.15,343.188,-1.5101
13,46,4,absent,present,0,255.995,0.025
13,47,4,present,present,-0.05,198.397,-2.1946
13,48,4,absent,absent,0,200.794,3.0625
13,49,4,present,present,0.15,211.206,-3.1517
13,50,4,present,present,-0.15,198.414,6.65
13,51,4,absent,present,0,173.594,2.0285
13,52,4,absent,present,-0.05,229.592,-0.241
13,53,4,absent,absent,-0.15,165.597,-1.516
13,56,4,absent,present,0,179.196,2.1811
13,57,4,absent,present,-0.05,175.997,1.6424
13,59,4,absent,absent,-0.15,321.595,-2.2251
13,60,4,present,present,0.05,267.19,2.1832
13,61,4,present,absent,0.05,316.792,-0.5004
13,63,4,present,absent,0.05,295.994,2.2825
13,64,4,absent,present,0.05,205.602,0.9295
13,65,4,absent,present,0,199.196,2.8946
13,66,4,present,absent,-0.05,216.795,6.3836
13,67,4,absent,present,-0.05,301.591,-11.0033
13,69,4,present,absent,0.15,356.794,1.225
13,70,4,present,present,0,243.182,-3.5828
13,71,4,present,present,0,190.392,-2.2417
13,73,4,absent,absent,0.15,332.794,-3.183
13,74,4,absent,present,-0.05,293.591,8.9361
13,75,4,present,present,0.15,269.59,-6.1163
13,76,4,absent,absent,-0.15,171.998,-3.6496
13,77,4,absent,present,0.15,347.992,0.5559
13,78,4,present,present,-0.15,180.795,-2.9594
13,79,4,present,present,0,187.199,-0.931
13,81,4,present,present,0.05,377.6,0.5981
13,82,4,present,absent,-0.15,173.591,1.5713
13,83,4,absent,absent,-0.05,167.198,-1.8808
13,84,4,present,present,-0.15,196.798,4.1701
13,85,4,absent,absent,-0.15,302.399,3.1633
13,88,4,present,absent,-0.15,173.596,-2.2853
13,89,4,absent,present,-0.15,256.794,-6.2633
13,90,4,absent,absent,-0.05,164.793,10.7139
13,91,4,absent,present,0.05,252.801,2.5658
13,92,4,present,absent,0.05,190.396,-2.8808
13,93,4,absent,present,0.15,320.791,5.2611
13,95,4,absent,present,-0.15,215.196,-0.4216
13,96,4,present,present,0,335.192,6.9739
13,97,4,present,absent,0.15,198.394,8.9656
13,98,4,absent,present,0,255.192,1.8068
13,99,4,absent,present,0,177.616,2.604
13,100,4,present,absent,-0.15,241.594,-1.7219
13,102,4,present,absent,-0.05,243.177,2.1348
13,104,4,present,present,-0.15,173.595,5.5188
13,105,4,present,present,0.15,265.591,-5.8302
13,106,4,absent,absent,0.15,195.993,-1.4637
13,107,4,present,present,0,260.794,-9.7356
13,108,4,present,present,-0.15,167.998,10.6074
13,109,4,absent,present,-0.05,203.196,-9.3297
13,110,4,absent,absent,0.15,191.996,-6.3074
13,111,4,absent,absent,-0.05,182.394,5.7481
13,112,4,present,absent,0.15,290.395,-3.5495
13,113,4,absent,absent,0.05,179.2,0.7735
13,115,4,absent,absent,0,299.193,-4.2403
13,116,4,absent,present,-0.05,228.801,2.4863
13,117,4,absent,absent,-0.05,191.195,4.9987
13,119,4,present,present,-0.15,210.395,5.0762
13,120,4,absent,absent,-0.05,278.393,9.2362
13,121,4,present,absent,0.05,314.392,6.2918
13,122,4,absent,absent,0.15,223.187,-9.2965
13,123,4,absent,present,-0.05,248.013,-3.7916
13,124,4,absent,absent,0.15,343.994,0.6739
13,125,4,absent,present,-0.15,239.995,1.2079
13,126,4,present,absent,0.15,252.798,-5.8251
13,127,4,absent,absent,0.05,208.797,-2.5693
13,128,4,present,present,-0.15,202.396,4.5079
13,129,4,present,present,0,172.785,4.5338
13,131,4,absent,absent,0.15,259.193,0.301
13,132,4,present,absent,0.05,267.995,-0.3589
13,133,4,present,present,-0.05,228.796,8.2648
13,134,4,present,present,0.05,204.794,-0.5717
13,135,4,present,present,0,226.393,-5.2971
13,136,4,present,present,-0.05,223.198,3.8651
13,137,4,present,absent,-0.15,217.597,-0.1836
13,139,4,present,absent,0.05,239.197,3.3332
13,140,4,absent,present,-0.15,227.991,-1.7665
13,143,4,present,present,0.05,217.594,3.5755
13,144,4,absent,present,0,244.793,-4.7806
13,145,4,absent,present,-0.15,211.991,3.0519
13,146,4,present,absent,0,175.197,-3.5064
13,147,4,present,absent,0.15,299.992,-0.3016
13,148,4,absent,absent,0,195.997,6.1348
13,149,4,absent,present,0.05,302.398,-3.5152
13,150,4,present,absent,0.15,210.397,-0.1293
13,151,4,present,absent,-0.15,192.791,1.9179
13,153,4,present,absent,-0.05,182.397,5.049
13,155,4,present,absent,0,199.195,13.8768
13,156,4,absent,absent,0,240.794,-2.8399
13,157,4,absent,absent,-0.15,184.792,1.1598
13,158,4,absent,present,0.15,308.787,-7.0774
13,159,4,absent,absent,0,195.2,-3.4069
13,160,4,present,present,0,211.993,1.0809
13,161,4,absent,absent,-0.05,313.597,-3.9652
13,164,4,present,absent,0.15,202.395,-0.1881
13,167,4,absent,absent,-0.15,313.593,-4.3019
13,168,4,absent,present,-0.05,199.996,15.4696
13,169,4,present,present,0.15,276.798,-3.1502
